logFC	logCPM	PValue	FDR
AAEL001533	-4.57427805292843	3.51240494351625	4.27201090454614e-16	1.03962813519029e-13
AAEL025199	-2.59027364518817	8.91524269376045	5.53638008105386e-16	1.33089175802114e-13
AAEL009126	-3.23812018444088	4.52509290952216	8.71618511630334e-16	2.07004145798279e-13
AAEL014734	-2.62824640960373	8.61814091781153	9.20962951876693e-16	2.16119306040397e-13
AAEL010582	-3.14024531170002	4.888777587255	1.52303168499707e-15	3.53200006760733e-13
AAEL002560	-2.72589337809003	7.45763096061638	5.23389866193195e-15	1.19965826074422e-12
AAEL014426	-2.69489996036792	9.28695810242366	1.09617827378811e-14	2.48366277389785e-12
AAEL007591	-3.56496476185137	6.14083704924964	1.15477837587055e-14	2.58670356195004e-12
AAEL000500	-2.96004253942035	8.09112445803111	1.45979660767557e-14	3.23320345286526e-12
AAEL005336	-2.53183491005634	9.15111425457564	2.42852905200374e-14	5.31901829701087e-12
AAEL013884	-3.04370229590151	6.37497016548035	2.61431677131214e-14	5.66301232924229e-12
AAEL003255	-2.93231830972803	4.73156167678917	3.24624496936293e-14	6.95543269957413e-12
AAEL015247	-3.09531018983235	6.65626328818778	3.31115599515496e-14	7.01822655661233e-12
AAEL013857	-3.08664024127375	7.18907382923965	3.47006913511547e-14	7.27680880759533e-12
AAEL019874	3.91319259381993	4.46290062483961	4.46454514477283e-14	9.26369619934337e-12
AAEL019856	3.02052899216073	5.48571046016424	9.97108883680982e-14	2.04739690782495e-11
AAEL003125	-2.4235996110789	7.94264863166235	1.22456185200575e-13	2.48851167285953e-11
AAEL025807	2.49858342711666	7.55618809794754	1.5714378540527e-13	3.160834997866e-11
AAEL008879	-2.4999136223954	8.09095632617222	1.96040669413654e-13	3.90338755099187e-11
AAEL012650	-2.88973596174404	5.20528004488853	2.06755966883522e-13	4.07557361920799e-11
AAEL021789	-5.87621112209884	2.53561028725398	2.85385004514553e-13	5.56981109801076e-11
AAEL007090	-2.97503961385997	4.46099188306333	3.04103103546141e-13	5.87694154617797e-11
AAEL015606	-4.06195486289624	3.09030525957783	4.41936415494619e-13	8.45771905070867e-11
AAEL001134	-2.30866287063513	9.24041998947548	4.6643030170064e-13	8.84064817992598e-11
AAEL026023	-2.97811448698607	5.30071283051113	4.9014461362531e-13	9.20164821312583e-11
AAEL000006	-2.89756798893216	8.38548170698714	5.05880969045139e-13	9.40747703945074e-11
AAEL004213	-2.50381384744038	6.62819896800508	7.52409777712583e-13	1.3861216390907e-10
AAEL015020	-3.89998596317543	3.96006856989951	9.63777866805408e-13	1.75907308430261e-10
AAEL001812	2.65446145875637	4.73122893761261	1.48572894009086e-12	2.68685218963954e-10
AAEL002010	-2.45333124370905	5.60793610264219	1.62922572146734e-12	2.91957249286947e-10
AAEL004930	2.25962372510788	7.78783593944508	2.02536289611692e-12	3.59332297802042e-10
AAEL022453	-6.35974594965476	2.17090229672249	2.04166078296615e-12	3.59332297802042e-10
AAEL004523	-2.25320837953345	9.18394416721565	2.31822343088404e-12	4.0439663955386e-10
AAEL022615	-2.47467281842047	5.46671904058633	3.36075933396085e-12	5.8111656132488e-10
AAEL024520	3.49729018517331	4.06552367244635	3.45631728650772e-12	5.92442837840349e-10
AAEL024267	-2.51902285328947	6.65461519581456	4.30815042062825e-12	7.3208845768469e-10
AAEL007030	-2.46426559737841	7.71298913416213	4.68936311386929e-12	7.9005748462044e-10
AAEL020599	-3.18920277310214	3.58466428483543	4.79091496139766e-12	8.00326404398903e-10
AAEL006805	2.83225336568671	7.0253579113277	6.34930311161973e-12	1.05174338601889e-09
AAEL002731	-2.92813682687317	5.23971469756488	6.78724891005227e-12	1.11491875429125e-09
AAEL027199	-2.41067980675741	7.63140829439411	9.15518915863808e-12	1.49146354293449e-09
AAEL012974	-2.40165233303898	8.61366021653395	1.14018540209437e-11	1.842240544761e-09
AAEL006542	-2.55471231865906	6.4615277749991	1.15451889192326e-11	1.85023385346271e-09
AAEL001696	-6.03025998266913	1.87163501385662	1.1953568731321e-11	1.90023182928871e-09
AAEL010379	-2.36447048312783	5.86537579718338	1.34136596760545e-11	2.11528047627510e-09
AAEL026602	-2.60288455355175	4.76838866547362	1.37002643436643e-11	2.14333024398659e-09
AAEL019780	-2.16417075700795	7.86218457415016	1.44224932545799e-11	2.23855265381323e-09
AAEL012783	-2.12493871992527	9.44310524445341	1.51948955922713e-11	2.34001392120978e-09
AAEL000417	-2.18509446202051	8.42973520782959	1.63798230681102e-11	2.50293854510534e-09
AAEL014821	-2.27804131010761	5.61632651716593	1.72289712180622e-11	2.61244215884956e-09
AAEL001667	-2.19863359313432	7.55083531421503	2.00958851031022e-11	3.0238937950561e-09
AAEL007653	3.38215019506205	5.19189018586135	2.52868214354329e-11	3.77616533435798e-09
AAEL010276	-2.11867036919149	7.82400179328416	3.04069559100032e-11	4.50663093908259e-09
AAEL003581	-2.09740833311728	9.39816316443486	3.19504518722345e-11	4.7000545321305e-09
AAEL011338	-3.84258275664092	5.21567556792456	6.97687921117828e-11	1.01872772600553e-08
AAEL009766	-2.20348922147473	7.06105270967536	7.25557606216334e-11	1.05163173042179e-08
AAEL005289	-2.09431448761596	8.14082723989505	7.94296404334541e-11	1.14285917680602e-08
AAEL012041	-2.25331062116067	6.57278761287749	8.18464035422474e-11	1.16909877291651e-08
AAEL010366	2.59943804739973	5.10061195983419	8.99548171341251e-11	1.2756757952143e-08
AAEL002898	-2.17933866006641	6.78245234984268	1.14688525633285e-10	1.61481444091665e-08
AAEL001650	-3.261781796522	4.29052382665172	1.30049819426485e-10	1.81811492236516e-08
AAEL006987	-3.97576634470323	3.61592566434812	1.50204376939205e-10	2.08509061846874e-08
AAEL010656	-2.42027228857378	5.51673083329674	1.83673833393867e-10	2.53187314955238e-08
AAEL010219	2.75448813787486	4.99016278125854	1.94395681901828e-10	2.66106089003391e-08
AAEL026357	-2.07692727241978	7.30205935635968	2.02996462520797e-10	2.74672764979662e-08
AAEL012636	-3.65538631184996	3.82006192775803	2.03440663996706e-10	2.74672764979662e-08
AAEL012266	-2.18299800488406	6.01984583882196	2.52995183087175e-10	3.39254493130231e-08
AAEL024497	-2.02404429458751	8.91074168097123	3.56141355158867e-10	4.74341783303485e-08
AAEL010776	-2.01474415634846	8.05516145234922	3.81026315758131e-10	5.04079915182838e-08
AAEL004043	-2.27432234640456	5.39831731853192	4.23555969804688e-10	5.5651287894448e-08
AAEL008096	-2.24453663851747	5.79347497951056	4.26306030441439e-10	5.5651287894448e-08
AAEL010782	-2.07032380982536	8.8183900975944	4.60647850865342e-10	5.97387528701159e-08
AAEL000471	-1.96350263429896	7.37338799834762	8.94219059951702e-10	1.15208144508287e-07
AAEL002510	-1.8931987664509	10.2021834914567	9.65107879996259e-10	1.23533808639521e-07
AAEL010752	-7.77052317745615	1.2832940205904	1.09185261405988e-09	1.38855475666764e-07
AAEL001293	-2.26402146053833	6.71736019265426	1.15797873428076e-09	1.46321005193221e-07
AAEL001888	-2.46438124399701	6.24451100052151	1.43065279195308e-09	1.79624381114516e-07
AAEL006372	1.98700984302553	6.88147560473363	1.44839926014354e-09	1.80701558328793e-07
AAEL005429	-1.95209039022331	7.10016242809234	1.54758204591354e-09	1.9186124081162e-07
AAEL005329	2.01221741999157	6.17018223828835	1.66446765021392e-09	2.05062414506356e-07
AAEL008330	-1.97255094343916	7.31535568854056	1.67688355860659e-09	2.05308873958094e-07
AAEL013904	-1.99174795060588	7.17159536445857	1.95578440377094e-09	2.3797791461193e-07
AAEL005918	-2.00967204672613	6.31021524503804	2.34875314128762e-09	2.84040625282586e-07
AAEL010650	-2.95926543879752	3.56696289697934	2.52707669202436e-09	3.03742291177952e-07
AAEL013276	-3.31099195514738	3.5464218836651	2.62955466899069e-09	3.14144131122088e-07
AAEL007703	-2.14234184975638	5.72320964514782	3.1036816685753e-09	3.68552849704557e-07
AAEL013989	-1.97637814689732	7.66309386824352	3.24997831020797e-09	3.83614206292332e-07
AAEL013320	-2.06184594347555	7.33196255024104	3.29208305029106e-09	3.86271077900817e-07
AAEL019408	-1.92106433019143	9.00255027004907	3.3556843154737e-09	3.91403841577619e-07
AAEL005001	2.68744536068815	6.1967531455681	3.49737248299035e-09	4.05530625792387e-07
AAEL004229	-2.36477702636345	6.09032594953162	3.90518686116964e-09	4.50169844487579e-07
AAEL013304	-2.25281132728172	4.60225140515262	4.10570752538194e-09	4.70533178722842e-07
AAEL022261	-2.60584599006253	3.87417046512034	4.32611863193071e-09	4.92927459379296e-07
AAEL003993	-1.82348605872636	8.66008346838388	4.77552652418781e-09	5.41006774970058e-07
AAEL015070	-2.87489047296868	3.9721133117363	5.73741962184452e-09	6.46262946204567e-07
AAEL002555	-2.71805880428083	4.8505576724461	6.15023369896915e-09	6.88826174284544e-07
AAEL005190	-1.98570537777129	6.14455693591818	6.61813353899779e-09	7.37043210851551e-07
AAEL006823	-2.27120062608033	6.04864391351283	7.20517972595963e-09	7.95963248082862e-07
AAEL007592	-2.15999412394974	4.90622983413804	7.22795360221349e-09	7.95963248082862e-07
AAEL008271	-3.1410433168607	2.49486031289317	7.85090661281122e-09	8.59761506398527e-07
AAEL000199	-1.85418349024224	6.94428017030185	8.3474432463814e-09	9.09087299849007e-07
AAEL011584	-1.81634673335557	9.28588326312915	8.5014317980096e-09	9.20770459353655e-07
AAEL000146	-4.20098720881635	1.86268044210361	9.93827132271044e-09	1.07050931318726e-06
AAEL003365	-1.98934180734113	5.25912850188414	1.05187039767629e-08	1.12687333038017e-06
AAEL009853	-3.69783362845035	3.06438661698887	1.10535146508068e-08	1.17776692322543e-06
AAEL006507	-2.17303751915793	4.45338282490652	1.22989363306641e-08	1.30342275779597e-06
AAEL019955	-2.09287897499028	5.35742949180864	1.39279284771654e-08	1.46816751947532e-06
AAEL011155	-1.9389980445491	5.39696030114109	1.67656618240512e-08	1.75789747806222e-06
AAEL024438	-1.8994159218368	5.73516740504045	1.79756946695648e-08	1.87479837738868e-06
AAEL017335	-2.85564443796646	3.03800471668331	1.89879637611454e-08	1.96995127189315e-06
AAEL011901	-2.17125458188855	4.29046732961933	2.34395232055134e-08	2.41905697082241e-06
AAEL009736	-2.43770677036981	3.906651891805	3.01180480513232e-08	3.09211959993585e-06
AAEL003873	1.96856637096628	6.45141637541101	3.06492830479894e-08	3.13035578985475e-06
AAEL004092	-2.81609529645236	3.11031523559903	3.29986297121432e-08	3.35293293240086e-06
AAEL021812	2.1538173158957	4.43958301278552	4.39696038180104e-08	4.44476323313139e-06
AAEL003309	-1.7020192263298	8.1257845536583	4.98827517857102e-08	5.01677960816285e-06
AAEL008701	2.59205753334284	6.63668744121304	6.16888374842677e-08	6.17264144411109e-06
AAEL005032	1.86993709277708	5.68287703147144	7.53236923868675e-08	7.49889204207036e-06
AAEL027336	-2.82111885964377	3.14629359580267	8.08862687899476e-08	8.01221171048969e-06
AAEL019504	1.90562704698345	4.95607085318828	8.43438818015315e-08	8.31293299035894e-06
AAEL006903	-8.45341092024379	1.9029993533381	8.69848447698768e-08	8.53057343335229e-06
AAEL006834	1.65604340896314	9.21544502854315	8.97837822699015e-08	8.72794762812952e-06
AAEL008963	-1.72765519090777	6.95087852303065	8.9882983386277e-08	8.72794762812952e-06
AAEL020040	7.27528689516496	0.771374129134084	9.10524562629599e-08	8.79816675419346e-06
AAEL005471	-1.75072859601377	8.25496000849356	1.08075578669223e-07	1.03921258864767e-05
AAEL006377	-2.4410638930938	6.93170047286271	1.13755680146722e-07	1.08852037235543e-05
AAEL010040	-3.0181566227605	2.36906739205642	1.15651060097635e-07	1.1013109645626e-05
AAEL012864	-2.29365537570603	4.2006476643889	1.30342796511256e-07	1.23524865616821e-05
AAEL022695	-2.71448914933819	7.14185778517312	1.44641276522545e-07	1.36419561857053e-05
AAEL003426	-1.84651210371663	5.56496172795992	1.61161601195047e-07	1.51277022988418e-05
AAEL010151	2.11587660712106	4.25733259123155	1.65302793245565e-07	1.54428846467137e-05
AAEL008144	1.82195861899507	7.19264305394672	1.7046955548359e-07	1.58504522532666e-05
AAEL006634	-1.63290898116596	7.51371257871686	2.07553227329777e-07	1.92079305968289e-05
AAEL014386	-2.28858476629916	4.63741358307254	2.10207526377333e-07	1.93626671025701e-05
AAEL009935	-3.39079084243245	2.23794235768791	2.1170384705848e-07	1.94097964335663e-05
AAEL025109	-3.10320457677438	2.70527459799252	2.14876385894803e-07	1.96094598090664e-05
AAEL004493	1.64099465225797	8.11275716871337	2.1843643650811e-07	1.98424840389303e-05
AAEL013484	1.63603619461175	8.67309778439364	2.32690970464157e-07	2.10403872008691e-05
AAEL013990	-1.6885371486649	5.99192989701358	2.43039986888318e-07	2.18758183632079e-05
AAEL013229	-1.87444166191687	7.15432728405362	2.62689131421513e-07	2.35369461753675e-05
AAEL021440	2.00277837324529	5.2759457810165	2.6738568666552e-07	2.38493513825825e-05
AAEL004392	-2.29548389028496	3.69567644993706	2.71112899764487e-07	2.40728715322413e-05
AAEL000092	-1.99257832713513	4.6285053736227	2.88722072079043e-07	2.5521477510413e-05
AAEL002263	-1.76731904134992	5.48466937477729	2.93268393408359e-07	2.58076186199356e-05
AAEL018103	-1.77817910879926	6.95863197946114	3.15904834071072e-07	2.76760715075955e-05
AAEL021925	1.8755056102299	4.53837593953343	3.17836168658007e-07	2.77220644096753e-05
AAEL007926	-1.5980915253629	7.61829266178239	3.22742566129721e-07	2.802599763678e-05
AAEL004193	1.94577807338307	4.45940517516249	3.27483285669188e-07	2.83129409083817e-05
AAEL011973	-1.75510035440622	6.33311105574323	3.3955204689978e-07	2.92281657139234e-05
AAEL008601	-1.685374160656	6.19032385456843	3.42990701710543e-07	2.9395794400514e-05
AAEL007197	1.66054662095982	5.96329766574475	3.93843557469902e-07	3.3607983570765e-05
AAEL003886	-3.10509605667492	3.67032665193356	4.04642161408586e-07	3.43806305417502e-05
AAEL024675	1.62707085053081	7.21081147664716	4.37431324698011e-07	3.70070655469837e-05
AAEL007441	-1.68534172818254	7.67623596365384	4.3935279428773e-07	3.70107789786314e-05
AAEL009760	1.86210654088868	6.64213519724272	4.52419980677195e-07	3.79493730174846e-05
AAEL017445	2.59607221193133	2.54807108932989	4.82533627747928e-07	4.03038257210472e-05
AAEL001818	2.67398496573453	2.61629225551137	4.88621900579373e-07	4.06401472751924e-05
AAEL001331	-1.71180702900029	6.33975769683443	5.15626521932835e-07	4.27060084047901e-05
AAEL014614	2.36739126026143	3.54284952495629	6.24164261163827e-07	5.14791879333111e-05
AAEL014978	-3.53191366800224	2.56781963201431	6.91708951372741e-07	5.68123618727478e-05
AAEL004440	1.65364947047658	5.45825215095509	7.02532509752841e-07	5.74619121670041e-05
AAEL020340	-1.64300836231915	7.89634497627226	7.06500662900778e-07	5.75476903599179e-05
AAEL005821	-2.04074871910601	5.56276613212911	7.6523768621043e-07	6.20755772451852e-05
AAEL014823	-4.26203433435447	1.1132423588455	7.76889631921542e-07	6.27624935427764e-05
AAEL002683	-1.52203513702874	8.54972723959149	8.18979779268859e-07	6.58927730977459e-05
AAEL005558	-1.51184008144315	8.9703510797869	8.310702617377e-07	6.65937276397298e-05
AAEL023634	2.64335980911188	7.83723547207904	9.1245400371373e-07	7.28190013004253e-05
AAEL009497	-1.8592527719159	4.89987761689594	9.22786850533832e-07	7.33466709585601e-05
AAEL011867	2.78757027280967	3.35565485655798	1.02376555383033e-06	8.10460505907771e-05
AAEL027229	-7.11809043395262	0.736604162138696	1.03482468151617e-06	8.15938564881868e-05
AAEL003726	-2.35208868774402	3.04071002876803	1.09139067204612e-06	8.57111272006898e-05
AAEL009018	1.70606065302396	7.59899058316316	1.11241531293878e-06	8.70155978121e-05
AAEL009232	-2.00360313349048	4.76149126076225	1.22238644873238e-06	9.52398485273232e-05
AAEL010032	-1.57865634945698	8.51122974885484	1.24891306087389e-06	9.69235206927016e-05
AAEL008406	-1.71968539489104	5.93553124836746	1.32875736694789e-06	0.000102715549871673
AAEL003508	-1.59882029934246	7.50605423546956	1.36187713468311e-06	0.0001048645393706
AAEL021532	-1.7509562225999	5.96294669509844	1.37396086905019e-06	0.000105383333271274
AAEL002701	-1.60232381818757	5.99606571183337	1.41477834957622e-06	0.000108093452817234
AAEL000164	-2.05517017149572	3.65938299358162	1.4613267564058e-06	0.000111218814757804
AAEL010227	-1.7421923927863	4.97616228568316	1.69316502007898e-06	0.000128367957214603
AAEL028015	1.52641837031639	7.10567468703809	1.8240951004227e-06	0.000137764607737671
AAEL010917	1.87679860669893	4.14486519280179	1.89660466186218e-06	0.00014269416448331
AAEL012827	-1.52590639915724	9.86852608541267	2.03446797135771e-06	0.00015248453479621
AAEL008286	-3.85663948715898	2.10982719418387	2.12057580878611e-06	0.000158336327056029
AAEL023632	-1.89105431368945	3.96548751587163	2.15833461038894e-06	0.000160547516377308
AAEL008931	2.04663628961426	3.96682515732531	2.39298488224964e-06	0.000177332774431973
AAEL009764	-1.50438151188625	6.85411144426531	2.51071671257385e-06	0.000185360478794965
AAEL001548	-1.6388008031104	5.4622968610267	2.55473292511887e-06	0.000187906326193818
AAEL005929	-1.51308908763655	6.53662313353507	2.91444404668911e-06	0.000213566992744743
AAEL023958	-1.94827368733607	5.28572173259644	2.97932229821812e-06	0.000217512596823984
AAEL020258	-1.77527396197904	4.66014840072778	3.01259637201126e-06	0.000219130257140538
AAEL019601	-1.76869206625883	4.54910956973389	3.2476314834927e-06	0.000235357763980177
AAEL017133	-1.54081956304192	6.21036433798146	3.26637147403611e-06	0.000235848771048351
AAEL010477	-3.02999847290704	1.94652014076957	3.49562992152506e-06	0.000251481229974825
AAEL001464	-1.73101530565884	4.34512039327107	3.5575779644104e-06	0.000255007188488937
AAEL002130	-1.69853522771219	6.81319360652262	3.62863047754161e-06	0.000259157840482972
AAEL006483	1.83052797925013	7.49214879863435	3.64583951847865e-06	0.000259446890210293
AAEL012511	-1.5286972082228	5.63143800005502	3.82725130290329e-06	0.000271376898139675
AAEL001607	-1.68473793208713	6.56821733585836	3.86040112182301e-06	0.00027274633302285
AAEL001434	1.81291050898835	5.1849124936436	3.87977112267371e-06	0.00027313588703623
AAEL004277	-2.43679639720792	2.80214126954455	3.93149840867046e-06	0.000274887622733869
AAEL012939	-1.57211768297512	7.53292571196742	3.9325441158153e-06	0.000274887622733869
AAEL000786	-1.51082647395562	7.95231950734974	4.02683609744039e-06	0.000280484074744682
AAEL011527	-1.44007122476878	7.67019389472919	4.08135846954754e-06	0.000282527902391475
AAEL019565	-1.49474204577844	6.95295922245103	4.0848443679774e-06	0.000282527902391475
AAEL012866	-1.64447467732007	4.76962066833463	4.2860240977938e-06	0.000295405968586403
AAEL003890	-1.55803315233193	5.86927815291543	4.39071750354766e-06	0.000301567329024152
AAEL002394	3.56383698253106	1.41973046374654	4.41992540787189e-06	0.000302519339027676
AAEL027912	2.21997357605977	4.04693180670875	4.44136942881607e-06	0.000302935204777932
AAEL013374	-1.7863382339984	4.20326374983852	4.54572746908877e-06	0.000308984068519579
AAEL001703	1.94737062153289	12.3724970616203	4.62072759381455e-06	0.000313002688416744
AAEL007680	1.6657521318088	5.60024200438145	4.67095712324825e-06	0.000315321598676265
AAEL003497	-1.41127553467366	8.14192375437233	4.86386666792627e-06	0.000327223685181442
AAEL010065	-1.43122177343603	8.05477980514969	5.21983199288687e-06	0.000349977306951653
AAEL012764	-1.51900054493042	6.08792487335673	5.29045802916908e-06	0.000353510198884681
AAEL022658	-2.85179402129768	2.58580102834999	5.37603810567425e-06	0.000358015078172469
AAEL010145	1.40823845856491	8.30910574216526	5.42427364334431e-06	0.000360011050699
AAEL009298	-1.82993331015876	3.87806209222792	5.51144920577599e-06	0.000364320348640415
AAEL004728	-2.02245724553557	4.09033016061766	5.53445200876925e-06	0.000364320348640415
AAEL008134	-1.46332258459467	8.32666071883691	5.54464816315566e-06	0.000364320348640415
AAEL002049	1.64850182436968	4.63518092877966	5.61115432417706e-06	0.000367465362253084
AAEL005123	-2.00040063403317	3.56573355643243	5.81027050779093e-06	0.00037924520612442
AAEL001847	1.49723075566218	7.80026444832227	5.84488138790485e-06	0.000380245220852741
AAEL015110	-1.4220377019612	8.11209947293204	5.90137001769898e-06	0.000382657255884481
AAEL002748	-1.43029655709544	7.61042798849514	5.99829071597035e-06	0.000387666578994123
AAEL021372	6.97508941999105	0.501746836390077	6.1197313704928e-06	0.000394222695343641
AAEL010716	-1.45006992403211	7.92482511971268	6.94400845310619e-06	0.000445864151881528
